SEQGEN14,PSTATABB,PNAME,ORISPL,GENID,NUMBLR,GENSTAT,PRMVR,FUELG1,NAMEPCAP,CFACT, GENNTAN , GENNTOZ ,GENERSRC,GENYRONL,GENYRRET,,
14972,ND,Stanton,2824,2,0,SB,IC,DFO,1.0,,,,,1986,,,
14973,ND,Tatanka Wind Power LLC,56669,TW1,0,OP,WT,WND,180.0,0.446," 702,923 "," 229,736 ",Distributed from 923 Generation And Fuel,2008,,,
14974,ND,Tesoro Mandan Cogeneration Plant,52133,GEN1,0,OP,ST,PRG,2.5,0.944," 20,679 "," 8,902 ",EIA-923 Generator File,1954,,,
14975,ND,Tesoro Mandan Cogeneration Plant,52133,GEN2,0,OP,ST,PRG,2.5,0.944," 20,679 "," 8,902 ",EIA-923 Generator File,1954,,,
14976,ND,Tesoro Mandan Cogeneration Plant,52133,GEN3,0,OP,ST,PRG,2.5,0.944," 20,680 "," 8,902 ",EIA-923 Generator File,1958,,,
14977,ND,"Thunder Spirit Wind, LLC",58965,THNDR,0,U,WT,WND,150.0,,,,,2015,,,
14978,ND,Velva Windfarm LLC,56670,VW1,0,OP,WT,WND,11.9,0.323," 33,694 "," 11,102 ",Distributed from 923 Generation And Fuel,2005,,,
14979,ND,Walhalla,55638,GEN1,0,RE,ST,SUB,2.0,,,,,2000,2012,,
14980,ND,Williston,2791,2,0,RE,GT,NG,5.0,,,,,1953,2012,,
14981,ND,Williston,2791,3,0,RE,GT,NG,5.0,,,,,1953,2012,,
14982,ND,Wilton Wind II LLC,57120,1,0,OP,WT,WND,49.5,0.470," 203,805 "," 68,665 ",Distributed from 923 Generation And Fuel,2009,,,
14983,NE,Ainsworth Wind,56162,1,0,OP,WT,WND,59.4,0.374," 194,809 "," 65,938 ",Distributed from 923 Generation And Fuel,2005,,,
14984,NE,Ansley,2214,2,0,OP,IC,NG,0.9,0.001, 5 , 2 ,Distributed from 923 Generation And Fuel,1976,,,
14985,NE,Ansley,2214,3,0,OP,IC,DFO,0.6,0.001, 3 , 2 ,Distributed from 923 Generation And Fuel,1969,,,
14986,NE,Archer Daniels Midland Columbus,57046,GEN1,2,OP,ST,SUB,71.4,0.480," 300,397 "," 138,190 ",EIA-923 Generator File,2010,,,
14987,NE,Archer Daniels Midland Lincoln,10862,GEN1,0,OP,ST,SUB,7.9,0.605," 41,886 "," 18,089 ",EIA-923 Generator File,1988,,,
14988,NE,Arnold,2216,1,0,SB,IC,DFO,0.5,0.000, 1 , -   ,Distributed from 923 Generation And Fuel,1960,,,
14989,NE,Arnold,2216,2A,0,OS,IC,DFO,0.1,0.000, 0 , -   ,Distributed from 923 Generation And Fuel,1937,,,
14990,NE,Arnold,2216,3,0,SB,IC,DFO,0.2,0.000, 0 , -   ,Distributed from 923 Generation And Fuel,1942,,,
14991,NE,Arnold,2216,4,0,OA,IC,DFO,0.3,0.000, 1 , -   ,Distributed from 923 Generation And Fuel,1946,,,
14992,NE,Auburn,2215,1,0,OP,IC,NG,2.4,0.001, 30 , 13 ,Distributed from 923 Generation And Fuel,1982,,,
14993,NE,Auburn,2215,2,0,OP,IC,NG,1.0,0.001, 12 , 5 ,Distributed from 923 Generation And Fuel,1949,,,
14994,NE,Auburn,2215,4A,0,OP,IC,NG,3.7,0.001, 46 , 20 ,Distributed from 923 Generation And Fuel,1993,,,
14995,NE,Auburn,2215,5,0,OP,IC,NG,3.3,0.001, 41 , 18 ,Distributed from 923 Generation And Fuel,1973,,,
14996,NE,Auburn,2215,6,0,OP,IC,NG,2.7,0.001, 33 , 14 ,Distributed from 923 Generation And Fuel,1967,,,
14997,NE,Auburn,2215,7,0,OP,IC,NG,5.6,0.001, 69 , 30 ,Distributed from 923 Generation And Fuel,1987,,,
14998,NE,Beatrice,8000,CT1,0,OP,CT,NG,76.6,0.081," 54,085 "," 30,865 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2005,,,
14999,NE,Beatrice,8000,CT2,0,OP,CT,NG,76.6,0.081," 54,085 "," 30,865 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2005,,,
15000,NE,Beatrice,8000,ST1,2,OP,CA,NG,93.9,0.086," 70,339 "," 40,056 ",EIA-923 Generator File,2005,,,
15001,NE,Beaver City,2217,1,0,OP,IC,DFO,0.5,0.001, 5 , 2 ,Distributed from 923 Generation And Fuel,1957,,,
15002,NE,Beaver City,2217,2,0,OP,IC,NG,0.3,0.001, 3 , 1 ,Distributed from 923 Generation And Fuel,1963,,,
15003,NE,Beaver City,2217,3,0,OP,IC,DFO,0.3,0.001, 3 , 1 ,Distributed from 923 Generation And Fuel,1947,,,
15004,NE,Beaver City,2217,4,0,OP,IC,NG,0.9,0.001, 9 , 3 ,Distributed from 923 Generation And Fuel,1967,,,
15005,NE,Broken Bow,2221,1,0,OP,IC,DFO,0.5,0.002, 8 , 4 ,Distributed from 923 Generation And Fuel,1936,,,
15006,NE,Broken Bow,2221,2,0,OP,IC,NG,3.5,0.002, 55 , 30 ,Distributed from 923 Generation And Fuel,1970,,,
15007,NE,Broken Bow,2221,3,0,OP,IC,DFO,0.8,0.002, 13 , 7 ,Distributed from 923 Generation And Fuel,1945,,,
15008,NE,Broken Bow,2221,4,0,OP,IC,NG,0.8,0.002, 13 , 7 ,Distributed from 923 Generation And Fuel,1951,,,
15009,NE,Broken Bow,2221,5,0,OP,IC,NG,1.0,0.002, 16 , 9 ,Distributed from 923 Generation And Fuel,1951,,,
15010,NE,Broken Bow,2221,6,0,OP,IC,NG,2.1,0.002, 33 , 18 ,Distributed from 923 Generation And Fuel,1961,,,
15011,NE,"Broken Bow Wind II, LLC",58981,BBII,0,OP,WT,WND,73.1,0.153," 97,862 ", -   ,Distributed from 923 Generation And Fuel,2014,,,
15012,NE,Broken Bow Wind LLC,57593,1,0,OP,WT,WND,79.9,0.464," 324,563 "," 104,211 ",Distributed from 923 Generation And Fuel,2012,,,
15013,NE,Burwell,2222,1,0,SB,IC,DFO,1.3,0.001, 9 , 2 ,Distributed from 923 Generation And Fuel,1972,,,
15014,NE,Burwell,2222,2,0,SB,IC,DFO,1.1,0.001, 7 , 2 ,Distributed from 923 Generation And Fuel,1968,,,
15015,NE,Burwell,2222,3,0,SB,IC,DFO,0.9,0.001, 6 , 2 ,Distributed from 923 Generation And Fuel,1960,,,
15016,NE,Burwell,2222,4,0,SB,IC,DFO,0.6,0.001, 4 , 1 ,Distributed from 923 Generation And Fuel,1955,,,
15017,NE,C W Burdick,2241,1,1,SB,ST,NG,18.7,0.000, (541), (174),EIA-923 Generator File,1957,,,
15018,NE,C W Burdick,2241,2,1,SB,ST,NG,24.9,0.000, (86), (28),EIA-923 Generator File,1963,,,
15019,NE,C W Burdick,2241,3,1,SB,ST,NG,54.4,0.000, 21 , (88),EIA-923 Generator File,1972,,,
15020,NE,C W Burdick,2241,GT1,0,OP,GT,NG,16.0,0.000, (97), (32),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1968,,,
15021,NE,C W Burdick,2241,GT2,0,OP,GT,NG,63.4,0.000, (384), (127),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
15022,NE,C W Burdick,2241,GT3,0,OP,GT,NG,63.4,0.000, (384), (127),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
15023,NE,Cambridge,2223,1,0,RE,IC,DFO,0.7,,,,,1957,2005,,
15024,NE,Cambridge,2223,2,0,RE,IC,DFO,0.9,,,,,1963,2005,,
15025,NE,Cambridge,2223,3,0,RE,IC,DFO,1.3,,,,,1971,2005,,
15026,NE,Cambridge,2223,CAT1,0,SB,IC,DFO,2.0,0.001, 20 , 6 ,Distributed from 923 Generation And Fuel,2005,,,
15027,NE,Cambridge,2223,CAT2,0,OP,IC,DFO,2.0,0.001, 20 , 6 ,Distributed from 923 Generation And Fuel,2005,,,
15028,NE,Campbell Village,2225,1,0,SB,IC,DFO,0.1,,,,,1927,,,
15029,NE,Campbell Village,2225,2,0,SB,IC,DFO,0.1,,,,,1937,,,
15030,NE,Campbell Village,2225,3,0,SB,IC,DFO,0.1,,,,,1946,,,
15031,NE,Campbell Village,2225,IC4,0,SB,IC,DFO,1.0,,,,,1983,,,
15032,NE,Canaday,2226,1,1,OP,ST,NG,108.8,0.003," 3,231 "," 3,231 ",EIA-923 Generator File,1958,,,
15033,NE,Cass County,55972,CT-1,0,OP,GT,NG,172.5,0.007," 10,509 "," 6,596 ",Distributed from 923 Generation And Fuel,2003,,,
15034,NE,Cass County,55972,CT-2,0,OP,GT,NG,172.5,0.007," 10,509 "," 6,596 ",Distributed from 923 Generation And Fuel,2003,,,
15035,NE,Chappell,2230,1,0,OP,IC,DFO,0.2,0.001, 1 , 0 ,Distributed from 923 Generation And Fuel,1940,,,
15036,NE,Chappell,2230,5,0,OP,IC,DFO,1.1,0.001, 5 , 2 ,Distributed from 923 Generation And Fuel,1982,,,
15037,NE,City Light & Water,7481,1,0,OP,IC,DFO,0.9,0.000, 1 , 1 ,Distributed from 923 Generation And Fuel,1987,,,
15038,NE,City Light & Water,7481,2,0,OP,IC,DFO,0.4,0.000, 1 , 0 ,Distributed from 923 Generation And Fuel,1987,,,
15039,NE,Columbus,2260,1,0,OP,HY,WAT,15.2,0.331," 44,035 "," 20,535 ",Distributed from 923 Generation And Fuel,1936,,,
15040,NE,Columbus,2260,2,0,OP,HY,WAT,15.2,0.331," 44,035 "," 20,535 ",Distributed from 923 Generation And Fuel,1936,,,
15041,NE,Columbus,2260,3,0,OP,HY,WAT,15.2,0.331," 44,035 "," 20,535 ",Distributed from 923 Generation And Fuel,1936,,,
15042,NE,Cooper Nuclear Station,8036,1,1,OP,ST,NUC,801.0,0.843," 5,917,335 "," 2,596,593 ",Distributed from 923 Generation And Fuel,1974,,,
15043,NE,Crete,2231,1,0,RE,IC,DFO,0.4,,,,,1939,2013,,
15044,NE,Crete,2231,2,0,RE,IC,NG,1.3,,,,,1955,2013,,
15045,NE,Crete,2231,3,0,RE,IC,NG,0.9,,,,,1951,2013,,
15046,NE,Crete,2231,4,0,RE,IC,NG,1.1,,,,,1947,2013,,
15047,NE,Crete,2231,5,0,RE,IC,NG,2.5,,,,,1963,2013,,
15048,NE,Crete,2231,6,0,RE,IC,NG,3.3,,,,,1965,2013,,
15049,NE,Crete,2231,7,0,OP,IC,NG,6.0,0.002, 91 , 40 ,Distributed from 923 Generation And Fuel,1973,,,
15050,NE,Crofton Bluffs Wind LLC,57278,CWET1,0,OP,WT,WND,40.0,0.508," 177,965 "," 56,351 ",Distributed from 923 Generation And Fuel,2012,,,
15051,NE,Curtis,2232,2,0,OP,IC,NG,0.9,0.000, 2 , 1 ,Distributed from 923 Generation And Fuel,1955,,,
15052,NE,Curtis,2232,3,0,OP,IC,NG,1.1,0.000, 2 , 1 ,Distributed from 923 Generation And Fuel,1969,,,
15053,NE,Curtis,2232,4,0,OP,IC,NG,1.4,0.000, 2 , 1 ,Distributed from 923 Generation And Fuel,1975,,,
15054,NE,David City,2233,1,0,OP,IC,NG,1.5,0.001, 19 , 7 ,Distributed from 923 Generation And Fuel,1960,,,
15055,NE,David City,2233,2,0,OP,IC,DFO,1.0,0.001, 13 , 4 ,Distributed from 923 Generation And Fuel,1949,,,
15056,NE,David City,2233,3,0,OP,IC,NG,1.0,0.001, 13 , 4 ,Distributed from 923 Generation And Fuel,1955,,,
15057,NE,David City,2233,4,0,OP,IC,NG,2.3,0.001, 30 , 10 ,Distributed from 923 Generation And Fuel,1966,,,
15058,NE,David City,2233,5,0,OP,IC,DFO,1.6,0.001, 21 , 7 ,Distributed from 923 Generation And Fuel,1996,,,
15059,NE,David City,2233,6,0,OP,IC,DFO,1.6,0.001, 21 , 7 ,Distributed from 923 Generation And Fuel,1996,,,
15060,NE,David City,2233,7,0,OP,IC,DFO,1.6,0.001, 21 , 7 ,Distributed from 923 Generation And Fuel,1996,,,
15061,NE,Deshler,2234,1A,0,OP,IC,DFO,0.3,,,,,2001,,,
15062,NE,Deshler,2234,2,0,OP,IC,DFO,0.3,,,,,1950,,,
15063,NE,Deshler,2234,4,0,OP,IC,DFO,0.6,,,,,1956,,,
15064,NE,Deshler,2234,5,0,OP,IC,DFO,1.1,,,,,1999,,,
15065,NE,Don Henry,2243,1,0,SB,GT,NG,22.0,0.000, (37), (22),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1972,,,
15066,NE,Elk City Station,7955,1,0,OP,IC,LFG,0.8,0.840," 5,885 "," 2,503 ",Distributed from 923 Generation And Fuel,2002,,,
15067,NE,Elk City Station,7955,2,0,OP,IC,LFG,0.8,0.840," 5,885 "," 2,503 ",Distributed from 923 Generation And Fuel,2002,,,
15068,NE,Elk City Station,7955,3,0,OP,IC,LFG,0.8,0.840," 5,885 "," 2,503 ",Distributed from 923 Generation And Fuel,2002,,,
15069,NE,Elk City Station,7955,4,0,OP,IC,LFG,0.8,0.840," 5,885 "," 2,503 ",Distributed from 923 Generation And Fuel,2002,,,
15070,NE,Elk City Station,7955,5,0,OP,IC,LFG,0.8,0.840," 5,885 "," 2,503 ",Distributed from 923 Generation And Fuel,2006,,,
15071,NE,Elk City Station,7955,6,0,OP,IC,LFG,0.8,0.840," 5,885 "," 2,503 ",Distributed from 923 Generation And Fuel,2006,,,
15072,NE,Elk City Station,7955,7,0,OP,IC,LFG,0.8,0.840," 5,885 "," 2,503 ",Distributed from 923 Generation And Fuel,2006,,,
15073,NE,Elk City Station,7955,8,0,OP,IC,LFG,0.8,0.840," 5,885 "," 2,503 ",Distributed from 923 Generation And Fuel,2009,,,
15074,NE,Elkhorn Ridge Wind LLC,56947,1,0,OP,WT,WND,81.0,0.383," 271,773 "," 81,513 ",Distributed from 923 Generation And Fuel,2009,,,
15075,NE,Emerson,2235,2,0,OP,IC,NG,1.1,0.002, 17 , 7 ,Distributed from 923 Generation And Fuel,1968,,,
15076,NE,Emerson,2235,3,0,OP,IC,DFO,0.1,0.002, 2 , 1 ,Distributed from 923 Generation And Fuel,1947,,,
15077,NE,Emerson,2235,4,0,OP,IC,NG,0.4,0.002, 6 , 3 ,Distributed from 923 Generation And Fuel,1960,,,
15078,NE,Fairbury,2236,1,1,OP,ST,NG,4.0,0.000, -   , -   ,EIA-923 Generator File,1948,,,
15079,NE,Fairbury,2236,2,1,OP,ST,NG,2.5,0.000, -   , -   ,EIA-923 Generator File,1938,,,
15080,NE,Fairbury,2236,4,1,SB,ST,NG,12.5,0.001, 103 , 103 ,EIA-923 Generator File,1965,,,
15081,NE,Falls City,2237,1,0,OP,IC,DFO,0.6,0.002, 11 , 6 ,Distributed from 923 Generation And Fuel,1930,,,
15082,NE,Falls City,2237,2,0,OP,IC,DFO,0.9,0.002, 16 , 9 ,Distributed from 923 Generation And Fuel,1937,,,
15083,NE,Falls City,2237,3,0,OP,IC,NG,2.7,0.002, 47 , 27 ,Distributed from 923 Generation And Fuel,1965,,,
15084,NE,Falls City,2237,4,0,OP,IC,NG,1.1,0.002, 19 , 11 ,Distributed from 923 Generation And Fuel,1946,,,
15085,NE,Falls City,2237,5,0,OP,IC,NG,2.0,0.002, 35 , 20 ,Distributed from 923 Generation And Fuel,1950,,,
15086,NE,Falls City,2237,6,0,OP,IC,NG,2.5,0.002, 44 , 25 ,Distributed from 923 Generation And Fuel,1958,,,
15087,NE,Falls City,2237,7,0,OP,IC,NG,6.2,0.002, 109 , 62 ,Distributed from 923 Generation And Fuel,1972,,,
15088,NE,Falls City,2237,8,0,OP,IC,NG,6.0,0.002, 105 , 60 ,Distributed from 923 Generation And Fuel,1982,,,
15089,NE,Flat Water Wind Farm LLC,57283,WTG1,0,OP,WT,WND,60.0,0.438," 230,071 "," 76,420 ",Distributed from 923 Generation And Fuel,2010,,,
15090,NE,Flat Water Wind Farm LLC,57283,WTG2,0,P,WT,WND,10.5,,,,,2015,,,
15091,NE,Fort Calhoun,2289,1,1,OA,ST,NUC,502.0,0.952," 4,184,503 "," 1,786,545 ",Distributed from 923 Generation And Fuel,1973,,,
15092,NE,Franklin (NE),2238,1,0,OP,IC,NG,0.6,0.003, 15 , 8 ,Distributed from 923 Generation And Fuel,1963,,,
15093,NE,Franklin (NE),2238,2,0,OP,IC,NG,1.3,0.003, 32 , 18 ,Distributed from 923 Generation And Fuel,1974,,,
15094,NE,Franklin (NE),2238,3,0,OP,IC,NG,1.1,0.003, 27 , 16 ,Distributed from 923 Generation And Fuel,1969,,,
15095,NE,Franklin (NE),2238,4,0,OP,IC,NG,0.9,0.003, 22 , 13 ,Distributed from 923 Generation And Fuel,1955,,,
15096,NE,Gavins Point,6624,1,0,OP,HY,WAT,44.1,0.563," 217,616 "," 101,482 ",Distributed from 923 Generation And Fuel,1956,,,
15097,NE,Gavins Point,6624,2,0,OP,HY,WAT,44.1,0.563," 217,616 "," 101,482 ",Distributed from 923 Generation And Fuel,1956,,,
15098,NE,Gavins Point,6624,3,0,OP,HY,WAT,44.1,0.563," 217,616 "," 101,482 ",Distributed from 923 Generation And Fuel,1957,,,
15099,NE,Gerald Gentleman,6077,1,1,OP,ST,SUB,681.3,0.767," 4,576,632 "," 1,939,355 ",EIA-923 Generator File,1979,,,
15100,NE,Gerald Gentleman,6077,2,1,OP,ST,SUB,681.3,0.720," 4,295,377 "," 1,733,483 ",EIA-923 Generator File,1982,,,
15101,NE,Grande Prairie Wind Farm,58695,1,0,L,WT,WND,400.0,,,,,2016,,,
15102,NE,Hallam,2265,1,0,OP,GT,NG,56.7,0.011," 5,392 "," 3,104 ",Distributed from 923 Generation And Fuel,1973,,,
15103,NE,Hebron,2266,1,0,OP,GT,DFO,56.7,0.001, 654 , 572 ,Distributed from 923 Generation And Fuel,1973,,,
15104,NE,Holdrege Solar Center,59713,HDSC,0,L,PV,SUN,4.0,,,,,2015,,,
15105,NE,J Street,2250,1,0,OP,GT,NG,27.0,0.001, 203 , 120 ,Distributed from 923 Generation And Fuel,1972,,,
15106,NE,Jeffrey,2227,1,0,OP,HY,WAT,10.8,0.508," 48,077 "," 22,420 ",Distributed from 923 Generation And Fuel,1941,,,
15107,NE,Jeffrey,2227,2,0,OP,HY,WAT,10.8,0.508," 48,077 "," 22,420 ",Distributed from 923 Generation And Fuel,1941,,,
15108,NE,Johnson 1,2228,1,0,OP,HY,WAT,10.8,0.344," 32,580 "," 15,193 ",Distributed from 923 Generation And Fuel,1941,,,
15109,NE,Johnson 1,2228,2,0,OP,HY,WAT,10.8,0.344," 32,580 "," 15,193 ",Distributed from 923 Generation And Fuel,1941,,,
15110,NE,Johnson 2,2229,1,0,OP,HY,WAT,22.5,0.415," 81,809 "," 38,150 ",Distributed from 923 Generation And Fuel,1941,,,
15111,NE,Jones Street,2290,1,0,OP,GT,DFO,65.0,0.000, 147 , 96 ,Distributed from 923 Generation And Fuel,1973,,,
15112,NE,Jones Street,2290,2,0,OP,GT,DFO,65.0,0.000, 147 , 96 ,Distributed from 923 Generation And Fuel,1973,,,
15113,NE,Kearney,2268,1,0,OP,HY,WAT,1.5,0.018, 230 , 107 ,Distributed from 923 Generation And Fuel,1921,,,
15114,NE,Kimball,2248,1,0,OP,IC,NG,1.0,,,,,1956,,,
15115,NE,Kimball,2248,2,0,OP,IC,NG,1.0,,,,,1955,,,
15116,NE,Kimball,2248,3,0,OP,IC,NG,1.3,,,,,1959,,,
15117,NE,Kimball,2248,4,0,OP,IC,NG,1.3,,,,,1960,,,
15118,NE,Kimball,2248,5,0,OP,IC,NG,1.1,,,,,1944,,,
15119,NE,Kimball,2248,6,0,OP,IC,NG,3.9,,,,,1974,,,
15120,NE,Kingsley,785,1,0,OP,HY,WAT,50.0,0.090," 39,257 "," 18,307 ",Distributed from 923 Generation And Fuel,1984,,,
15121,NE,Laredo Ridge Wind LLC,57262,1,0,OP,WT,WND,79.9,0.502," 351,424 "," 110,781 ",Distributed from 923 Generation And Fuel,2011,,,
15122,NE,Laurel,2249,1,0,SB,IC,NG,1.3,0.000, 1 , 0 ,Distributed from 923 Generation And Fuel,1974,,,
15123,NE,Laurel,2249,2,0,SB,IC,NG,0.9,0.000, 0 , 0 ,Distributed from 923 Generation And Fuel,1970,,,
15124,NE,Laurel,2249,3,0,SB,IC,NG,0.6,0.000, 0 , 0 ,Distributed from 923 Generation And Fuel,1965,,,
15125,NE,Laurel,2249,4,0,SB,IC,NG,0.4,0.000, 0 , 0 ,Distributed from 923 Generation And Fuel,1960,,,
15126,NE,Laurel,2249,6,0,SB,IC,NG,0.2,0.000, 0 , 0 ,Distributed from 923 Generation And Fuel,1956,,,
15127,NE,Laurel,2249,7,0,SB,IC,NG,1.3,0.000, 1 , 0 ,Distributed from 923 Generation And Fuel,1992,,,
15128,NE,Lon Wright,2240,5OT,0,OP,GT,NG,40.0,0.000, (617), (135),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
15129,NE,Lon Wright,2240,6,1,OP,ST,SUB,16.5,0.384," 55,452 "," 19,997 ",EIA-923 Generator File,1957,,,
15130,NE,Lon Wright,2240,7,1,OP,ST,SUB,22.0,0.442," 85,251 "," 33,709 ",EIA-923 Generator File,1963,,,
15131,NE,Lon Wright,2240,8,1,OP,ST,SUB,91.5,0.416," 333,781 "," 174,394 ",EIA-923 Generator File,1977,,,
15132,NE,Lyons,2253,2,0,OP,IC,DFO,0.5,,,,,1953,,,
15133,NE,Lyons,2253,3,0,OP,IC,DFO,0.8,,,,,1960,,,
15134,NE,Lyons,2253,4A,0,OP,IC,DFO,1.2,,,,,1967,,,
15135,NE,Lyons,2253,5,0,RE,IC,DFO,0.3,,,,,1930,2001,,
15136,NE,Madison Utilities,7469,FM1,0,OP,IC,DFO,2.0,,,,,1959,,,
15137,NE,Madison Utilities,7469,FM2,0,OP,IC,DFO,1.3,,,,,1959,,,
15138,NE,Madison Utilities,7469,FM3,0,OP,IC,DFO,1.1,,,,,1953,,,
15139,NE,Madison Utilities,7469,FM4,0,RE,IC,DFO,0.6,,,,,1948,2005,,
15140,NE,Madison Utilities,7469,FM5,0,OP,IC,DFO,1.4,,,,,2006,,,
15141,NE,McCook,2271,1,0,OP,GT,DFO,56.7,0.001, 713 , 528 ,Distributed from 923 Generation And Fuel,1973,,,
15142,NE,MEAN Wind Project,56106,1,0,OP,WT,WND,10.5,0.313," 28,800 "," 10,112 ",Distributed from 923 Generation And Fuel,2002,,,
15143,NE,Missouri River Wastewater Treatment,55033,6013,0,OP,IC,OBG,1.0,0.383," 3,351 "," 1,438 ",Distributed from 923 Generation And Fuel,2001,,,
15144,NE,Missouri River Wastewater Treatment,55033,6101,0,OP,IC,OBG,1.0,0.383," 3,351 "," 1,438 ",Distributed from 923 Generation And Fuel,1985,,,
15145,NE,Missouri River Wastewater Treatment,55033,6102,0,OP,IC,OBG,1.0,0.383," 3,351 "," 1,438 ",Distributed from 923 Generation And Fuel,1985,,,
15146,NE,Mobile,6229,1,0,OP,IC,DFO,1.0,0.001, 8 , 2 ,Distributed from 923 Generation And Fuel,1980,,,
15147,NE,Mobile,6229,2,0,OP,IC,DFO,1.6,0.001, 12 , 4 ,Distributed from 923 Generation And Fuel,1996,,,
15148,NE,Mobile,6229,3,0,RE,IC,DFO,1.0,,,,,1980,2003,,
15149,NE,Mobile,6229,500,0,OP,IC,DFO,0.5,0.001, 4 , 1 ,Distributed from 923 Generation And Fuel,1994,,,
15150,NE,Monroe (NE),2273,1,0,OP,HY,WAT,2.8,0.356," 8,733 "," 4,072 ",Distributed from 923 Generation And Fuel,1936,,,
15151,NE,Monroe (NE),2273,2,0,OP,HY,WAT,2.8,0.356," 8,733 "," 4,072 ",Distributed from 923 Generation And Fuel,1936,,,
15152,NE,Monroe (NE),2273,3,0,OP,HY,WAT,2.8,0.356," 8,733 "," 4,072 ",Distributed from 923 Generation And Fuel,1936,,,
15153,NE,Nebraska City,6096,1,1,OP,ST,SUB,651.6,0.735," 4,194,781 "," 1,683,104 ",EIA-923 Generator File,1979,,,
15154,NE,Nebraska City,6096,2,1,OP,ST,SUB,738.0,0.717," 4,634,201 "," 2,164,576 ",EIA-923 Generator File,2009,,,
15155,NE,Nebraska City # 1,2255,10,0,OP,IC,NG,6.5,0.000, (234), (116),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1979,,,
15156,NE,Nebraska City # 1,2255,2,0,OP,IC,DFO,1.5,0.000, (54), (27),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1953,,,
15157,NE,Nebraska City # 1,2255,3,0,OP,IC,NG,2.5,0.000, (90), (45),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1955,,,
15158,NE,Nebraska City # 1,2255,4,0,OP,IC,NG,3.1,0.000, (112), (55),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1957,,,
15159,NE,Nebraska City # 1,2255,5,0,OP,IC,NG,2.0,0.000, (72), (36),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1964,,,
15160,NE,Nebraska City # 1,2255,8,0,OP,IC,NG,4.1,0.000, (148), (73),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1971,,,
15161,NE,Nebraska City # 1,2255,9,0,OP,IC,NG,6.4,0.000, (231), (114),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1974,,,
15162,NE,Nebraska City # 2,7555,11,0,OP,IC,NG,4.5,0.000, (254), (133),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1998,,,
15163,NE,Nebraska City # 2,7555,12,0,OP,IC,NG,4.5,0.000, (254), (133),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1998,,,
15164,NE,Nebraska City # 2,7555,13,0,OP,IC,DFO,4.5,0.000, (254), (133),Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1998,,,
15165,NE,North Denver,2244,4,1,SB,ST,NG,17.0,0.000, (674), 33 ,EIA-923 Generator File,1957,,,
15166,NE,North Denver,2244,5,1,SB,ST,NG,22.0,0.000, (257), 217 ,EIA-923 Generator File,1967,,,
15167,NE,North Omaha,2291,1,1,OP,ST,SUB,73.5,0.608," 391,345 "," 176,958 ",EIA-923 Generator File,1954,,,
15168,NE,North Omaha,2291,2,1,OP,ST,SUB,108.8,0.592," 563,818 "," 234,107 ",EIA-923 Generator File,1957,,,
15169,NE,North Omaha,2291,3,1,OP,ST,SUB,108.8,0.563," 536,897 "," 251,999 ",EIA-923 Generator File,1959,,,
15170,NE,North Omaha,2291,4,1,OP,ST,SUB,136.0,0.442," 527,077 "," 248,206 ",EIA-923 Generator File,1963,,,
15171,NE,North Omaha,2291,5,1,OP,ST,SUB,217.6,0.546," 1,041,240 "," 455,558 ",EIA-923 Generator File,1968,,,
15172,NE,North Platte,2274,1,0,OP,HY,WAT,13.1,0.221," 25,345 "," 11,819 ",Distributed from 923 Generation And Fuel,1935,,,
15173,NE,North Platte,2274,2,0,OP,HY,WAT,13.1,0.221," 25,345 "," 11,819 ",Distributed from 923 Generation And Fuel,1935,,,
15174,NE,Ord,2294,1,0,OP,IC,DFO,5.0,0.003, 134 , 39 ,Distributed from 923 Generation And Fuel,1973,,,
15175,NE,Ord,2294,2,0,OP,IC,DFO,1.5,0.003, 40 , 12 ,Distributed from 923 Generation And Fuel,1966,,,
15176,NE,Ord,2294,3,0,OP,IC,DFO,2.5,0.003, 67 , 19 ,Distributed from 923 Generation And Fuel,1963,,,
15177,NE,Ord,2294,4A,0,OP,IC,DFO,1.5,0.003, 40 , 12 ,Distributed from 923 Generation And Fuel,1997,,,
